Código TACO,Descrição,Grupo,Fonte CMV,Fonte AG,Fonte AA,Umidade (%),Energia (kcal),Energia (kJ),Proteína (g),Lipídeos (g),Colesterol (mg),Carboidrato (g),Fibra Alimentar (g),Cinzas (g),Cálcio (mg),Magnésio (mg),Manganês (mg),Fósforo (mg),Ferro (mg),Sódio (mg),Potássio (mg),Cobre (mg),Zinco (mg),Retinol (mcg),RE (mcg),RAE (mcg),Tiamina (mg),Riboflavina (mg),Piridoxina (mg),Niacina (mg),Vitamina C (mg),AG - Saturados (g),AG - Mono-insaturados (g),AG - Poli-insaturados (g),AG - 12:0 (g),AG - 14:0 (g),AG - 16:0 (g),AG - 18:0 (g),AG - 20:0 (g),AG - 22:0 (g),AG - 24:0 (g),AG - 14:1 (g),AG - 16:1 (g),AG - 18:1 (g),AG - 20:1 (g),AG - 18:2 n-6 (g),AG - 18:3 n-3 (g),AG - 20:4 (g),AG - 20:5 (g),AG - 22:5 (g),AG - 22:6 (g),AG - 18:1t (g),AG - 18:2t (g),AA - Triptofano (g),AA - Treonina (g),AA - Isoleucina (g),AA - Leucina (g),AA - Lisina (g),AA - Metionina (g),AA - Cistina (g),AA - Fenilalanina (g),AA - Tirosina (g),AA - Valina (g),AA - Arginina (g),AA - Histidina (g),AA - Alanina (g),AA - Ácido Aspártico (g),AA - Ácido Glutâmico (g),AA - Glicina (g),AA - Prolina (g),AA - Serina (g)
498,"Chocolate, meio amargo",Produtos açucarados,Sim,Sim,,1.0216666666666667,474.91776997327383,1987.0559495681778,4.862443432172139,29.856666666666666,2.2203333333333335,62.42288990116119,4.943666666666666,1.8363333333333334,44.66533333333333,107.36366666666667,0.8323333333333333,219.97933333333336,3.610666666666667,8.866999999999999,431.6956666666667,0.7656666666666667,1.5213333333333334,0.0,,,0.2,0.036666666666666674,0.0,1.0633333333333335,2.096666666666667,13.1,8.1,1.0,0.01,0.06,5.61,7.08,0.21,0.04,0.02,,0.05,8.03,0.01,0.94,0.06,,,,,0.14,,,,,,,,,,,,,,,,,,,
499,Cocada branca,Produtos açucarados,Sim,Sim,,3.423666666666667,448.84545242331023,1877.9693729391302,1.1218333737055461,13.586999999999998,,81.38316662629445,3.5690000000000004,0.48433333333333334,7.057333333333333,17.408666666666665,0.36066666666666664,396.41,1.243,28.992333333333335,183.073,0.20233333333333334,0.412,,,,0.0,0.0,0.16333333333333333,0.4666666666666666,0.0,8.4,0.4,0.1,4.56,1.56,0.61,0.2,,,,,,0.36,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
500,"Doce, de abóbora, cremoso",Produtos açucarados,Sim,Sim,,43.88,198.9360630496343,832.3484877996699,0.9166666666666666,0.20666666666666667,,54.61333333333334,2.28,0.3833333333333333,12.986666666666666,5.521000000000001,0.008,13.735666666666667,0.8533333333333332,0.0,136.74633333333333,0.0,0.0,,,,0.07666666666666667,0.0,0.04,0.0,0.11333333333333333,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,,0.0,,,0.02,,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
501,"Doce, de leite, cremoso",Produtos açucarados,Sim,Sim,Sim,27.5,306.31013023105874,1281.6015848867498,5.478293431599935,5.992999999999999,20.058666666666667,59.49337323506673,,1.5353333333333332,195.10066666666668,16.262,0.013333333333333334,140.784,0.06566666666666666,120.08866666666667,259.464,0.022333333333333334,0.5253333333333333,35.63666666666667,35.63666666666667,35.63666666666667,0.05,0.25666666666666665,0.0,0.0,0.0,1.3166666666666667,3.86,1.95,,,0.73,0.16666666666666666,0.08333333333333333,0.20333333333333337,0.12666666666666668,,,3.74,0.10666666666666667,1.94,0.01,,,,,,,0.0253935,0.22653438750000002,0.28408914,0.559793295,0.33656519249999994,0.11832845175,0.0176766975,0.22792333499999998,0.20868198749999997,0.3405973725,0.17515487249999998,0.06986187899999999,0.22217516999999998,0.44387966249999994,1.28488545,0.0905021775,0.57259008,0.2806687125
502,"Geléia, mocotó, natural",Produtos açucarados,Sim,Sim,,73.48,106.08666666666662,443.86661333333313,2.125,0.07333333333333332,0.0,24.231666666666662,,0.09,3.5233333333333334,0.7463333333333333,0.0,0.0,0.11633333333333333,42.68033333333333,2.005,0.0,0.0,0.0,,,0.19,0.0,0.22333333333333336,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
503,Glicose de milho,Produtos açucarados,Sim,,,20.413333333333334,292.1184052991867,1222.2234077717972,0.0,0.0,,79.38,,0.20666666666666667,5.665333333333334,1.8953333333333333,0.0,4.775666666666667,0.051333333333333335,58.92966666666666,5.056333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Maria mole,Produtos açucarados,Sim,,Sim,21.57166666666667,301.2358875369997,1260.3709534548068,3.8128501310348506,0.19,,73.55348320229848,0.6666666666666666,0.872,13.357666666666667,6.886666666666667,0.057999999999999996,4.347666666666666,0.3946666666666667,15.309333333333333,23.55933333333333,0.195,0.08533333333333333,,,,0.043333333333333335,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.032970789800000004,0.05463671006666667,0.10326566066666669,0.10458138333333333,0.02001702266666667,0.018584052133333334,0.06279339480000001,0.016296127133333338,0.06736500053333333,0.3270472733333334,0.030039858400000004,0.4109007193333334,0.227113362,0.4387696353333334,0.9878795933333334,0.5840880206666668,0.09003681200000002
505,"Maria mole, coco queimado",Produtos açucarados,Sim,,,20.731666666666666,306.6318969970185,1282.9478570355254,3.9349501352310177,0.08933333333333333,,75.05938319810231,0.6366666666666667,0.18466666666666667,19.456333333333333,5.987666666666666,0.085,5.416666666666667,0.4713333333333333,14.287333333333335,35.958999999999996,0.02666666666666667,0.09466666666666668,,,,0.036666666666666674,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,Marmelada,Produtos açucarados,Sim,,Sim,28.498666666666665,257.24147319380444,1076.2983238428778,0.4,0.13733333333333334,,70.76333333333334,4.07,0.20066666666666666,11.324666666666667,5.803333333333332,0.055,19.62066666666667,0.729,10.883666666666668,83.14666666666666,0.08866666666666667,0.07766666666666666,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.19681282999999997,0.020495854733333336,0.0019266436133333334,0.008002058333333333,0.005505264913333333,0.0071083481333333335,0.014196785633333334,0.007280360883333333,0.02425442783333333,0.011964778433333332,0.022970570033333332,0.04154870313333334,0.010373187933333333,0.050482780733333336,0.010478285833333335,0.016619330033333334,0.008984232233333334,0.03700907873333333
507,"Mel, de abelha",Produtos açucarados,Sim,,,15.823333333333332,309.24266666666665,1293.8713173333333,0.0,0.0,,84.03333333333333,,0.14333333333333334,10.204333333333333,5.511333333333333,0.383,3.886333333333333,0.25066666666666665,6.04,99.32166666666666,0.0,0.17233333333333334,,,,0.10666666666666667,0.0,0.0,0.0,0.7366666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,Melado,Produtos açucarados,Sim,,,22.08666666666667,296.5064912319183,1240.5831593143462,0.0,0.0,,76.61666666666666,,1.2966666666666666,102.06333333333333,115.13666666666666,2.623333333333333,73.61333333333333,5.391666666666667,4.01,395.06,0.8363333333333333,0.2733333333333334,,,,0.0,0.05,0.2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,Quindim,Produtos açucarados,Sim,Sim,Sim,23.93,411.3487215708494,1721.083051052434,4.7375,24.425,271.017,46.298833333333334,3.223333333333333,0.6086666666666667,37.17866666666667,14.903999999999998,0.24633333333333332,167.91066666666666,1.3816666666666666,27.366,111.00466666666667,0.10466666666666669,1.109,75.97666666666667,,,0.0,0.04,0.04,1.14,0.0,11.326666666666666,4.753333333333333,4.696666666666666,4.096666666666667,1.6,2.97,1.4733333333333334,0.04,0.03666666666666667,,,0.16333333333333333,4.55,0.043333333333333335,4.186666666666667,0.35,0.10666666666666667,,,,0.05,,0.0719648,0.212978675,0.22627333500000002,0.42154846000000007,0.32652982,0.10317744,0.0254593785,0.19525682,0.1607702,0.26351616499999997,0.481439805,0.061464267499999996,0.313452205,0.35927746499999996,0.7536168499999999,0.15521071,0.22471218,0.35835437000000003
510,Rapadura,Produtos açucarados,Sim,,Sim,7.0953333333333335,351.9581221015453,1472.5927828728657,0.9895833333333333,0.07066666666666667,,90.79241666666667,,1.0519999999999998,30.486333333333334,47.18033333333333,1.663,21.300666666666668,4.441333333333333,21.71066666666667,458.874,0.17333333333333334,0.5623333333333334,,,,0.0,0.0,0.036666666666666674,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0224375,0.022748124999999998,0.0032324999999999997,0.008773999999999999,0.0109515625,0.00767375,0.02406875,0.0115631875,0.03488375,0.007621437499999999,0.03308125,0.062460625,0.00284295,0.160428125,0.0388159375,0.02391125,0.01812296875,0.0536546875
511,"Café, pó, torrado",Miscelâneas,Sim,Sim,,2.93,418.6186666666666,1751.5005013333332,14.7,11.946666666666667,,65.75333333333332,51.22666666666667,4.67,106.89333333333333,165.12,2.579333333333333,169.48,8.133333333333333,1.1333333333333335,1608.58,1.3033333333333335,0.5233333333333333,,,,0.0,0.0,0.0,11.886666666666665,0.0,5.3,1.1,4.9,,0.01,4.04,0.95,0.29,0.06,,,0.01,1.11,0.02,4.82,0.11,,,,,,,,,,,,,,,,,,,,,,,,
512,"Capuccino, pó",Miscelâneas,Sim,Sim,,2.603333333333333,417.4066666666667,1746.4294933333335,11.3125,8.633333333333333,28.901,73.61416666666665,2.4433333333333334,3.8366666666666664,466.5906666666667,70.84966666666666,0.171,357.6086666666667,2.2756666666666665,382.2866666666667,885.7956666666668,0.0,1.1446666666666667,51.53,,,0.0,1.41,0.0,0.0,0.0,4.0,1.6,0.1,0.27,0.59,1.73,0.95,0.02,0.02,,0.05,0.1,1.5,,0.11,0.04,,,,,0.55,0.04,,,,,,,,,,,,,,,,,,
513,"Fermento em pó, químico",Miscelâneas,Sim,,,7.076666666666667,89.72206665112176,375.39712686829347,0.4753333187103272,0.07333333333333333,,43.91133334795634,,48.46333333333333,,,,,,10052.411333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,"Fermento, biológico, levedura, tablete",Miscelâneas,Sim,,,71.901,89.79486703058885,375.70172365598376,16.956999478340148,1.5176666666666667,,7.698667188326523,4.165666666666667,1.9256666666666666,18.008666666666667,38.44866666666667,0.20299999999999999,418.6566666666667,2.6180000000000003,39.61066666666667,576.2443333333333,0.288,10.999666666666668,,,,0.3033333333333334,0.35666666666666663,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,"Gelatina, sabores variados, pó",Miscelâneas,Sim,,,1.2433333333333334,380.22290000000004,1590.8526136000003,8.886666666666667,0.0,,89.22333333333333,,0.6166666666666667,26.83666666666667,2.3066666666666666,0.026333333333333334,1.99,0.3333333333333333,234.92333333333332,7.25,0.0,0.0,,,,0.0,0.0,0.0,0.0,39.99666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,"Sal, dietético",Miscelâneas,Sim,,,0.5966666666666667,,,,,,,,99.40333333333335,,,,,,23431.521666666667,20467.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,"Sal, grosso",Miscelâneas,Sim,,,0.41333333333333333,,,,,,,,,,,,,,39943.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,Shoyu,Miscelâneas,Sim,Sim,,70.62666666666667,60.92774987538659,254.9217054786175,3.3125,0.32666666666666666,,11.6475,,14.086666666666668,14.527999999999999,23.627,0.065,47.043,0.49866666666666665,5024.208333333333,165.17733333333334,0.0,0.18600000000000003,,,,0.8266666666666667,0.06,0.15333333333333335,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.01,,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,
519,Tempero a base de sal,Miscelâneas,Sim,,,7.65,21.33,89.24472000000009,2.666666666666667,0.26333333333333336,,2.0733333333333377,0.5566666666666668,87.34666666666665,,,,,,32560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,"Azeitona, preta, conserva",Outros alimentos industrializados,Sim,Sim,,68.464,194.1538470209837,812.3396959357958,1.1625,20.345,,5.544500000000004,4.555,4.483999999999999,58.75066666666666,4.762,0.055,16.002666666666666,5.45,1566.661,78.572,0.25233333333333335,0.29396666666666665,,,,0.0,0.0,0.04,0.0,0.0,3.5,11.0,3.0,,,2.87,0.47,0.08,0.02,0.01,,0.29,10.57,0.04,2.77,0.19,,,,,,,,,,,,,,,,,,,,,,,,
521,"Azeitona, verde, conserva",Outros alimentos industrializados,Sim,Sim,,76.259,136.93643000000003,572.9420231200002,0.9479166666666665,14.215666666666666,,4.101750000000001,3.845666666666667,4.475666666666667,45.63933333333333,3.936666666666667,0.02566666666666667,5.36,0.17633333333333331,1347.1776666666667,19.805333333333333,0.141,0.07733333333333332,,,,0.0,0.0,0.0,0.0,0.0,2.3,8.3,1.0,,,1.93,0.29,0.05,0.01,0.01,,0.18,8.07,0.03,0.91,0.13,,,,,,,,,,,,,,,,,,,,,,,,
522,"Chantilly, spray, com gordura vegetal",Outros alimentos industrializados,Sim,Sim,,55.1426666,314.9560002666667,1317.7759051157336,0.525,27.270666666666667,0.0,16.85500006666667,,0.20666666666666667,2.2743333333333333,0.8463333333333334,0.0,15.646333333333333,0.0,109.70366666666666,5.1113333333333335,0.014333333333333335,0.07400000000000001,0.0,,,0.07,0.0,0.0,0.0,,25.9,0.1,0.1,10.7,3.64,2.63,7.46,0.08,,0.03,,,0.05,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,
523,"Leite, de coco",Outros alimentos industrializados,Sim,Sim,,77.98366666666668,166.16030161554647,695.2147019594464,1.0140667031606039,18.364333333333335,,2.1945999635060494,0.6836666666666668,0.44333333333333336,5.8503333333333325,16.825333333333333,0.2383333333333333,25.519000000000002,0.45566666666666666,44.294666666666664,143.673,0.15533333333333332,0.3156666666666667,,,,0.0,0.0,0.0,0.0,0.0,15.6,0.9,0.2,8.25,2.99,1.33,0.51,0.01,,,,,0.92,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,
524,"Maionese, tradicional com ovos",Outros alimentos industrializados,Sim,Sim,,58.42366666666667,302.1526776878237,1264.2068034458543,0.58125,30.497666666666664,42.467333333333336,7.899749999999999,,2.597666666666667,3.4783333333333335,0.8553333333333333,0.0,14.453333333333333,0.09700000000000002,786.8273333333333,16.088,0.0,0.06,8.0,,,0.0,0.05333333333333334,0.0,0.0,0.0,4.1,6.4,15.4,,0.02,2.84,0.37,0.08,0.11,0.04,,0.04,6.24,0.14,13.86,1.43,,,,,,0.17,,,,,,,,,,,,,,,,,,
525,Acarajé,Alimentos preparados,Sim,Sim,,50.464,289.21166666666664,1210.0616133333333,8.345833333333335,19.930333333333333,25.464333333333332,19.113833333333332,9.358333333333333,2.1460000000000004,124.41933333333333,51.12433333333333,0.5946666666666667,141.55666666666664,1.9329999999999998,304.88866666666667,353.6603333333333,0.22566666666666668,1.1936666666666667,0.0,,,0.06333333333333334,0.0,0.0,0.0,,9.1,7.8,2.1,0.1,0.16,7.71,1.05,0.07,0.02,,,,7.81,,2.01,0.12,,,,,,,,,,,,,,,,,,,,,,,,
526,Arroz carreteiro,Alimentos preparados,Sim,Sim,,68.03566666666667,153.772,643.3820479999999,10.829166666666667,7.124,36.08866666666666,11.584833333333329,1.501666666666667,2.4263333333333335,13.256,9.290666666666667,0.18266666666666667,47.638,0.955,1621.728,87.15,0.078,2.670666666666667,0.0,,,0.03,0.0,0.07333333333333335,1.6033333333333333,,3.2,3.0,0.2,,0.19,1.61,1.29,0.01,,,0.04,0.24,2.64,0.01,0.16,0.03,0.01,,0.01,,0.18,0.03,,,,,,,,,,,,,,,,,,
527,"Baião de dois, arroz e feijão-de-corda",Alimentos preparados,Sim,Sim,,69.05133333333333,135.68133333333333,567.6906986666667,6.239583333333332,3.2279999999999998,4.103333333333333,20.41775,5.069,1.0633333333333335,33.29666666666667,18.677666666666667,0.27233333333333337,71.67599999999999,0.5623333333333332,93.29966666666667,157.30866666666668,0.07533333333333332,0.599,0.0,,,0.036666666666666674,0.0,0.036666666666666674,0.0,0.0,0.6,1.0,1.5,,0.0,0.42,0.13,0.01,0.01,0.0,,0.02,0.95,0.0,1.36,0.13,0.0,0.0,,0.0,,0.01,,,,,,,,,,,,,,,,,,
528,Barreado,Alimentos preparados,Sim,Sim,,71.16733333333333,164.9752340474129,690.2563792543756,18.26875,9.534,60.11,0.23625,0.1466666666666667,0.7936666666666667,14.512333333333336,21.371333333333336,0.05066666666666667,169.31466666666665,2.4439999999999995,47.62733333333333,294.5563333333333,0.16533333333333333,4.825666666666667,0.0,,,0.03,0.04,0.0,2.0933333333333333,0.0,3.327,4.264666666666666,1.4093333333333333,,0.11533333333333333,2.045,1.106,0.0,,,,0.20033333333333334,3.964666666666666,0.05433333333333334,1.2366666666666666,0.064,0.04533333333333334,0.0,0.018,,0.057333333333333326,,,,,,,,,,,,,,,,,,,
529,"Bife à cavalo, com contra filé",Alimentos preparados,Sim,Sim,,54.211999999999996,291.2295092449586,1218.5042666809068,23.660416666666663,21.146666666666665,256.6333333333333,0.0,,1.1213333333333333,25.979333333333333,19.487333333333332,0.015333333333333332,215.817,2.1033333333333335,82.87466666666667,272.23333333333335,0.056666666666666664,3.2086666666666663,36.796666666666674,,,0.04666666666666667,0.10333333333333333,0.0,2.9166666666666665,,7.938000000000001,8.195266666666665,3.2616666666666663,,0.38400000000000006,4.5889999999999995,2.6346666666666665,0.03366666666666667,0.03366666666666667,,0.10133333333333334,0.5732666666666666,7.3183333333333325,0.04733333333333334,2.8836666666666666,0.263,0.07433333333333333,,0.02033333333333333,0.02033333333333333,0.4040000000000001,,,,,,,,,,,,,,,,,,,
530,Bolinho de arroz,Alimentos preparados,Sim,Sim,,41.5,273.51433333333335,1144.3839706666668,8.039583333333333,8.291666666666666,70.29566666666666,41.682750000000006,2.7373333333333334,0.486,23.569666666666667,13.452666666666667,0.41566666666666663,87.27166666666666,2.122666666666667,58.85733333333334,96.45366666666666,0.13133333333333333,0.8603333333333333,0.0,,,0.08333333333333333,0.04666666666666667,0.0,0.0,0.0,1.8,2.5,3.5,,0.02,1.26,0.44,0.02,0.03,0.02,,0.05,2.39,0.05,3.22,0.24,0.04,,0.0,0.0,0.0,0.06,,,,,,,,,,,,,,,,,,
531,Camarão à baiana,Alimentos preparados,Sim,Sim,,81.98933333333333,100.78304300403595,421.6762519288864,7.941666666666666,5.967666666666667,116.78233333333333,3.1736666666666653,0.3866666666666667,0.9276666666666666,42.68066666666667,14.863999999999999,0.10833333333333334,244.08666666666667,1.418,84.78666666666668,139.138,0.07300000000000001,0.4686666666666666,0.0,,,0.0,0.0,0.0,0.3066666666666667,4.07,1.6423333333333332,0.903,1.5246666666666664,1.3483333333333334,0.618,0.7203333333333334,0.27,0.017,0.017,,,0.013,0.89,,1.3253333333333333,0.12566666666666668,0.011000000000000001,0.02866666666666667,,0.034,,,,,,,,,,,,,,,,,,,,
532,"Charuto, de repolho",Alimentos preparados,Sim,Sim,,81.54866666666666,78.23472922221822,327.33410706576103,6.779166666666665,1.1166666666666667,21.34266666666667,10.133166666666673,1.46,0.4223333333333333,22.887333333333334,13.459666666666669,0.21966666666666668,67.88566666666667,0.8620000000000001,12.100666666666667,184.03366666666668,1.4466666666666665,1.7503333333333335,0.0,,,0.03,0.0,0.0,0.32,4.773333333333333,0.46299999999999997,0.4716666666666667,0.09733333333333334,,0.015666666666666666,0.239,0.19766666666666666,,,,,0.029666666666666664,0.442,,0.082,0.015333333333333332,,,,,0.026333333333333334,,,,,,,,,,,,,,,,,,,
533,"Cuscuz, de milho, cozido com sal",Alimentos preparados,Sim,Sim,,71.137,113.45948166666666,474.7144712933333,2.15625,0.6796666666666665,,25.281416666666665,2.0533333333333332,0.7456666666666667,1.5406666666666666,2.718,0.023000000000000003,23.182666666666666,0.17333333333333334,247.66599999999997,10.853666666666667,0.0,0.20200000000000004,0.0,,,0.0,0.0,0.06333333333333334,0.0,0.0,0.2,0.2,0.3,,,0.15,0.02,0.0,,,,,0.22,,0.26,0.0,,,,,,,,,,,,,,,,,,,,,,,,
534,"Cuscuz, paulista",Alimentos preparados,Sim,Sim,,68.93666666666667,142.123,594.6426319999999,2.558333333333333,4.648333333333333,15.048666666666668,22.513666666666666,2.4326666666666665,1.343,14.161333333333333,5.096,0.06266666666666666,25.952333333333332,0.33,235.70966666666666,52.93266666666667,0.04900000000000001,0.21,0.0,,,0.0,0.0,0.0,0.9333333333333332,0.0,1.8,1.8,0.8,0.03,0.15,1.12,0.41,0.01,0.02,0.01,0.01,0.07,1.64,,0.69,0.1,0.0,,,,0.04,0.0,,,,,,,,,,,,,,,,,,
535,"Cuxá, molho",Alimentos preparados,Sim,Sim,,80.994,80.09161563650767,335.1033198231481,5.64375,3.5926666666666667,58.38633333333333,5.7389166666666656,3.016666666666667,4.030666666666668,105.48066666666666,33.57933333333333,0.2343333333333333,111.13466666666666,0.944,1344.2946666666667,124.05633333333333,0.17200000000000001,0.5706666666666665,0.0,32.580555555555556,16.290277777777778,0.04,0.0,0.03,1.0966666666666667,10.28,0.5883333333333334,1.2663333333333333,1.548,,0.0033333333333333335,0.37200000000000005,0.17533333333333334,0.018333333333333337,0.011333333333333334,0.004666666666666667,,0.010333333333333333,1.248,0.008,1.444,0.056,0.0,0.01933333333333333,,0.024000000000000004,,0.017333333333333336,,,,,,,,,,,,,,,,,,
536,Dobradinha,Alimentos preparados,Sim,Sim,,75.267,124.50020083333331,520.9088402866665,19.772916666666664,4.442333333333333,144.018,0.0,,0.2926666666666667,11.336666666666666,8.250333333333332,0.105,57.11766666666666,1.01,28.773666666666667,57.577333333333335,0.055,2.7206666666666663,0.0,,,0.0,0.0,0.0,4.266666666666667,,2.5,1.2,0.1,0.0,0.11,1.06,1.19,0.02,0.02,0.01,0.0,0.09,1.11,0.0,0.07,0.01,0.03,,0.02,,0.18,0.02,,,,,,,,,,,,,,,,,,
537,Estrogonofe de carne,Alimentos preparados,Sim,Sim,,70.12833333333333,173.1413643180132,724.4234683065672,15.03125,10.802999999999999,66.21600000000001,2.975416666666672,,1.062,28.317999999999998,21.511666666666667,0.03333333333333333,185.57100000000003,2.699333333333333,122.848,322.3136666666667,0.14033333333333334,2.0413333333333337,27.633333333333336,,,0.06,0.05,0.0,3.2533333333333334,0.0,5.255666666666667,3.322,0.8563333333333334,0.124,0.6503333333333333,2.808666666666667,1.57,0.017,0.020666666666666667,,0.04133333333333333,0.19266666666666668,2.998666666666667,0.017,0.7366666666666667,0.079,0.020666666666666667,,0.01,,0.26166666666666666,0.01,,,,,,,,,,,,,,,,,,
538,Estrogonofe de frango,Alimentos preparados,Sim,Sim,,70.89233333333334,156.80610301323728,656.0767350073847,17.552083333333336,7.9623333333333335,79.95933333333333,2.593916666666657,,0.9993333333333334,26.049333333333333,24.76433333333333,0.02766666666666667,195.1576666666667,1.5213333333333334,99.455,307.08633333333336,0.12333333333333334,0.5833333333333333,28.223333333333333,,,0.07333333333333335,0.04,0.03,3.366666666666667,0.0,3.692,2.239666666666667,1.0146666666666666,0.11666666666666665,0.5433333333333333,2.093666666666667,0.9313333333333333,0.015,0.01,0.0,0.030333333333333334,0.10166666666666667,2.045,0.015,0.911,0.06566666666666666,0.038,,0.0,,0.18533333333333335,0.01,,,,,,,,,,,,,,,,,,
539,Feijão tropeiro mineiro,Alimentos preparados,Sim,Sim,,61.66766666666667,151.56185683095453,634.1348089807137,10.170833333333333,6.790666666666667,67.87933333333334,19.58183333333333,3.5733333333333337,1.789,41.19566666666666,36.10533333333333,0.38166666666666665,199.255,2.162333333333333,365.0743333333333,348.9293333333333,0.21699999999999997,1.4463333333333335,8.77,,,0.0,0.0,0.0,1.4366666666666668,0.0,2.16,2.8666666666666667,1.5266666666666666,,0.06333333333333334,1.3933333333333333,0.6733333333333333,,,,,0.13,2.6933333333333334,0.043333333333333335,1.25,0.19333333333333336,0.04666666666666667,,,,,,,,,,,,,,,,,,,,,,,
540,Feijoada,Alimentos preparados,Sim,Sim,,71.80133333333333,116.9334573110342,489.2495853893671,8.670833333333333,6.477333333333334,21.963333333333335,11.641833333333333,5.09,1.408666666666667,32.38166666666667,31.849666666666668,0.24333333333333332,105.46233333333333,1.3470000000000002,278.2203333333333,303.493,0.15366666666666665,0.8316666666666667,0.0,,,0.07666666666666667,0.03,0.0,0.93,0.0,1.9233333333333333,2.5866666666666664,1.5833333333333335,,0.06666666666666667,1.2533333333333332,0.5833333333333334,,,,,0.13,2.413333333333333,0.043333333333333335,1.35,0.18,0.02,,,,,,,,,,,,,,,,,,,,,,,
541,"Frango, com açafrão",Alimentos preparados,Sim,Sim,,79.52466666666668,112.78376884122686,471.8872888316932,9.697916666666666,6.17,50.41766666666667,4.062083333333325,0.22333333333333336,0.5453333333333333,12.988333333333335,16.087666666666667,0.08933333333333333,166.84466666666665,0.838,28.812,256.37466666666666,0.020666666666666667,0.503,8.086666666666668,,,0.03,0.0,0.0,1.64,5.28,1.6100000000000003,2.508333333333333,1.7930000000000001,,0.03133333333333333,1.2386666666666668,0.34,0.0,0.0,,0.0,0.25933333333333336,2.231333333333333,0.017666666666666667,1.5673333333333332,0.11233333333333334,0.03333333333333333,,0.0,,0.012000000000000002,,,,,,,,,,,,,,,,,,,
